PDBID	SCIENTIFIC_ORGANISM	EC_NUMBER	
2nt2	Homo sapiens 	3.1.3.48	
2nt1	Homo sapiens 	3.2.1.45	
1mu6	Homo sapiens 	3.4.21.5	
2nt0	Homo sapiens 	3.2.1.45	
3oqf	Homo sapiens 	3.4.23.15	
2p4j	Homo sapiens 	3.4.23.46	
1tb7	Homo sapiens 	3.1.4.17	
1tb6	Homo sapiens 	3.4.21.5	
1tb5	Homo sapiens 	3.1.4.17	
2p4e	Homo sapiens 	3.4.21	
1zlr	Homo sapiens 	3.4.21.27	
1o5g	Homo sapiens 	3.4.21.5	
1o5f	Homo sapiens 	3.4.21.106	
1o5e	Homo sapiens 	3.4.21.106	
1o5d	Homo sapiens 	3.4.21.21	
1o5c	Homo sapiens 	3.4.21.73	
1o5b	Homo sapiens 	3.4.21.73	
1o5a	Homo sapiens 	3.4.21.73	
1gfy	Homo sapiens 	3.1.3.48	
1zli	Homo sapiens 	3.4.17.2	
2axn	Homo sapiens 	3.1.3.46	
2p3w	Homo sapiens 	3.4.21	
2axl	Homo sapiens 	3.6.4.12	
1gfw	Homo sapiens 	3.4.22.56	
2p3u	Homo sapiens 	3.4.21.6	
1gfv	Homo sapiens 	3.2.1.17	
2p3t	Homo sapiens 	3.4.21.6	
1gfu	Homo sapiens 	3.2.1.17	
1gft	Homo sapiens 	3.2.1.17	
3d9c	Homo sapiens 	3.1.3.48	
3opm	Homo sapiens 	3.4.14.5	
1gfr	Homo sapiens 	3.2.1.17	
3q2h	Homo sapiens 	3.4.24	
3q2g	Homo sapiens 	3.4.24	
2hef	Homo sapiens 	3.2.1.17	
1gfk	Homo sapiens 	3.2.1.17	
2hee	Homo sapiens 	3.2.1.17	
4e7r	Homo sapiens 	3.4.21.5	
1gfj	Homo sapiens 	3.2.1.17	
1ta6	Homo sapiens 	3.4.21.5	
2hed	Homo sapiens 	3.2.1.17	
2hec	Homo sapiens 	3.2.1.17	
1gfh	Homo sapiens 	3.2.1.17	
2heb	Homo sapiens 	3.2.1.17	
2p3f	Homo sapiens 	3.4.21.6	
1gfg	Homo sapiens 	3.2.1.17	
2hea	Homo sapiens 	3.2.1.17	
1ta2	Homo sapiens 	3.4.21.5	
4e90	Homo sapiens 	3.1.4.35	
2nqd	Homo sapiens 	3.4.22.15	
1gfe	Homo sapiens 	3.2.1.17	
1ta0	Homo sapiens 	3.1.3.16	
3ooz	Homo sapiens 	3.4.23.46	
2nqa	Homo sapiens 	3.4.22.53	
1gfa	Homo sapiens 	3.2.1.17	
1zkn	Homo sapiens 	3.1.4.17	
1zkl	Homo sapiens 	3.1.4.17	
3oot	Homo sapiens 	3.4.23.15	
2c9o	Homo sapiens 	3.6.4.12	
1gez	Homo sapiens 	3.2.1.17	
1gev	Homo sapiens 	3.2.1.17	
3d8b	Homo sapiens 	3.6.4	
2npp	Homo sapiens 	3.1.3.16	
1ms6	Homo sapiens 	3.4.22.27	
1gen	Homo sapiens 	3.4.24.24	
2c9a	Homo sapiens 	3.1.3.48	
1o3p	Homo sapiens 	3.4.21.73	
2c8z	Homo sapiens 	3.4.21.5	
2c8y	Homo sapiens 	3.4.21.5	
2p2c	Homo sapiens 	3.4.22.55	
2p2c	Homo sapiens BL21(DE3)	3.4.22.55	
2c8x	Homo sapiens 	3.4.21.5	
2c8w	Homo sapiens 	3.4.21.5	
3d91	Homo sapiens 	3.4.23.15	
3onw	Homo sapiens 	3.6.5.1	
1zjk	Homo sapiens 	3.4.21.104	
3q0t	Homo sapiens 	3.4.14.5	
2hct	Homo sapiens 	3.2.2.5	
3buh	Homo sapiens 	3.4.23.46	
3d7h	Homo sapiens 	3.4.17.21	
3bug	Homo sapiens 	3.4.23.46	
1gdx	Homo sapiens 	3.2.1.17	
3d7g	Homo sapiens 	3.4.17.21	
3op3	Homo sapiens 	3.1.3.48	
3buf	Homo sapiens 	3.4.23.46	
1gf9	Homo sapiens 	3.2.1.17	
1gdw	Homo sapiens 	3.2.1.17	
3d7f	Homo sapiens 	3.4.17.21	
1gf8	Homo sapiens 	3.2.1.17	
2nq7	Homo sapiens 	3.4.11.18	
3ibj	Homo sapiens 	3.1.4.17	
1gf7	Homo sapiens 	3.2.1.17	
2nq6	Homo sapiens 	3.4.11.18	
3d7d	Homo sapiens 	3.4.17.21	
1gf6	Homo sapiens 	3.2.1.17	
1zjd	Homo sapiens 	3.4.21.27	
1gf5	Homo sapiens 	3.2.1.17	
3ibf	Homo sapiens 	3.4.22.60	
1gf4	Homo sapiens 	3.2.1.17	
1gf3	Homo sapiens 	3.2.1.17	
3ibc	Homo sapiens 	3.4.22.60	
1gf0	Homo sapiens 	3.2.1.17	
3bv9	Homo sapiens 	3.4.21.5	
1ziv	Homo sapiens 	3.4.22	
2auz	Homo sapiens 	3.4.22.38	
2aux	Homo sapiens 	3.4.22.38	
1o2g	Homo sapiens 	3.4.21.5	
2hbz	Homo sapiens 	3.4.22.36	
2hby	Homo sapiens 	3.4.22.36	
3iar	Homo sapiens 	3.5.4.4	
1b8y	Homo sapiens 	3.4.24.17	
3d6m	Homo sapiens 	3.4.22.36	
2c7s	Homo sapiens 	3.1.3.48	
2c93	Homo sapiens 	3.4.21.5	
2aw0	Homo sapiens 	3.6.3.4	
3d6h	Homo sapiens 	3.4.22.36	
2c90	Homo sapiens 	3.4.21.5	
2hd5	Homo sapiens 	3.4.19.12	
2hbr	Homo sapiens 	3.4.22.36	
3d6f	Homo sapiens 	3.4.22.36	
2hbq	Homo sapiens 	3.4.22.36	
3iak	Homo sapiens 	3.1.4.17	
2p27	Homo sapiens 	3.1.3.3	
2p27	Homo sapiens 	3.1.3.74	
2hd1	Homo sapiens 	3.1.4.35	
2p0r	Homo sapiens 	3.4.22.52	
1ge4	Homo sapiens 	3.2.1.17	
1ge3	Homo sapiens 	3.2.1.17	
1ge2	Homo sapiens 	3.2.1.17	
3iad	Homo sapiens 	3.1.4.17	
1mq6	Homo sapiens 	3.4.21.6	
1ge1	Homo sapiens 	3.2.1.17	
3omh	Homo sapiens 	3.1.3.48	
1mq5	Homo sapiens 	3.4.21.6	
1ge0	Homo sapiens 	3.2.1.17	
1mq0	Homo sapiens 	3.5.4.5	
3bsu	Homo sapiens 	3.1.26.4	
2atx	Homo sapiens 	3.6.5.2	
1zhr	Homo sapiens 	3.4.21.27	
3bsq	Homo sapiens 	3.4.21.117	
4ja1	Homo sapiens 	3.4.24.17	
1zhp	Homo sapiens 	3.4.21.27	
1b7x	Homo sapiens 	3.4.21.5	
1zhm	Homo sapiens 	3.4.21.27	
2c6p	Homo sapiens 	3.4.17.21	
2ato	Homo sapiens 	3.4.22.38	
1gbz	Homo sapiens 	3.2.1.17	
1gby	Homo sapiens 	3.2.1.17	
2c6n	Homo sapiens 	3.4.15.1	
3olr	Homo sapiens 	3.1.3.48	
1b7s	Homo sapiens 	3.2.1.17	
1gbx	Homo sapiens 	3.2.1.17	
1b7r	Homo sapiens 	3.2.1.17	
1gbw	Homo sapiens 	3.2.1.17	
1b7q	Homo sapiens 	3.2.1.17	
2hc2	Homo sapiens 	3.1.3.48	
3d5e	Homo sapiens 	3.1.1.47	
2p16	Homo sapiens 	3.4.21.6	
1b7p	Homo sapiens 	3.2.1.17	
2hc1	Homo sapiens 	3.1.3.48	
1b7o	Homo sapiens 	3.2.1.17	
1b7n	Homo sapiens 	3.2.1.17	
1b7m	Homo sapiens 	3.2.1.17	
2c6g	Homo sapiens 	3.4.17.21	
1b7l	Homo sapiens 	3.2.1.17	
2c6f	Homo sapiens 	3.4.15.1	
3oli	Homo sapiens 	3.2.1.1	
1gbo	Homo sapiens 	3.2.1.17	
2c6c	Homo sapiens 	3.4.17.21	
2nmm	Homo sapiens 	3.1.3	
3olg	Homo sapiens 	3.2.1.1	
3ole	Homo sapiens 	3.2.1.1	
3old	Homo sapiens 	3.2.1.1	
3d68	Homo sapiens 	3.4.17.20	
1zgv	Homo sapiens 	3.4.21.5	
3d67	Homo sapiens 	3.4.17.20	
3d66	Homo sapiens 	3.4.17.20	
3d4s	Homo sapiens 	3.2.1.17	
3bt2	Homo sapiens 	3.4.21.73	
3bt1	Homo sapiens 	3.4.21.73	
1o0d	Homo sapiens 	3.4.21.5	
1mnc	Homo sapiens 	3.4.24.34	
3d4l	Homo sapiens 	3.4.14.5	
1gaz	Homo sapiens 	3.2.1.17	
1gay	Homo sapiens 	3.2.1.17	
1zgi	Homo sapiens 	3.4.21.5	
3brh	Homo sapiens 	3.1.3.48	
1szb	Homo sapiens 	3.4.21.104	
2c5l	Homo sapiens 	3.1.4.11	
2hb1	Homo sapiens 	3.1.3.48	
2nn6	Homo sapiens placental cDNA (Ambion, Inc)	3.1.13	
3bra	Homo sapiens 	3.4.23.46	
1mmr	Homo sapiens 	3.4.24.23	
1mmq	Homo sapiens 	3.4.24.23	
3uwj	Homo sapiens 	3.4.21.5	
2nlk	Homo sapiens 	3.1.3.48	
1mmp	Homo sapiens 	3.4.24.23	
3d59	Homo sapiens 	3.1.1.47	
1b6a	Homo sapiens 	3.4.11.18	
2ary	Homo sapiens 	3.4.22.52	
3d3p	Homo sapiens 	3.1.4.17	
1b5z	Homo sapiens 	3.2.1.17	
1b5y	Homo sapiens AH22R-	3.2.1.17	
1b5x	Homo sapiens 	3.2.1.17	
1mmb	Homo sapiens 	3.4.24.34	
1b5w	Homo sapiens AH22R-	3.2.1.17	
1b5v	Homo sapiens AH22R-	3.2.1.17	
1b5u	Homo sapiens AH22R-	3.2.1.17	
1gb9	Homo sapiens 	3.2.1.17	
1gb8	Homo sapiens 	3.2.1.17	
1gb7	Homo sapiens 	3.2.1.17	
1gb6	Homo sapiens 	3.2.1.17	
1gb5	Homo sapiens 	3.2.1.17	
2arf	Homo sapiens 	3.6.3.4	
1gb3	Homo sapiens 	3.2.1.17	
1gb2	Homo sapiens 	3.2.1.17	
1gb0	Homo sapiens 	3.2.1.17	
1b5g	Homo sapiens 	3.4.21.5	
4e36	Homo sapiens 	3.4.11	
3d49	Homo sapiens 	3.4.21.5	
3uvd	Homo sapiens 	3.6.4	
3bpt	Homo sapiens 	3.1.2.4	
3uvc	Homo sapiens 	3.4.24.65	
3bps	Homo sapiens 	3.4.21	
3d44	Homo sapiens 	3.1.3.48	
3d42	Homo sapiens 	3.1.3.48	
1zef	Homo sapiens 	3.1.3.1	
1zed	Homo sapiens 	3.1.3.1	
1zeb	Homo sapiens 	3.1.3.1	
3uuo	Homo sapiens 	3.1.4.17	
3uuo	Homo sapiens 	3.1.4.35	
1u9x	Homo sapiens 	3.4.22.38	
1u9w	Homo sapiens 	3.4.22.38	
1mm3	Homo sapiens 	3.6.4.12	
1u9v	Homo sapiens 	3.4.22.38	
1mm2	Homo sapiens 	3.6.4.12	
1mkp	Homo sapiens 	3.1.3.16	
1mkp	Homo sapiens 	3.1.3.48	
2c2z	Homo sapiens 	3.4.22.61	
3bor	Homo sapiens 	3.6.4.13	
2ar9	Homo sapiens 	3.4.22.62	
2c46	Homo sapiens 	3.1.3.33	
1mkd	Homo sapiens 	3.1.4.17	
1b59	Homo sapiens 	3.4.11.18	
2c2o	Homo sapiens 	3.4.22.56	
3oj4	Homo sapiens 	3.4.19.12	
2c2m	Homo sapiens 	3.4.22.56	
3oj3	Homo sapiens 	3.4.19.12	
3utu	Homo sapiens 	3.4.21.5	
3oho	Homo sapiens 	3.4.24.17	
2c2k	Homo sapiens 	3.4.22.56	
3ohm	Homo sapiens 	3.1.4.11	
3ohl	Homo sapiens 	3.4.24.17	
3ohh	Homo sapiens 	3.4.23.46	
3utl	Homo sapiens 	3.4.23.1	
3ohf	Homo sapiens 	3.4.23.46	
1b3d	Homo sapiens 	3.4.24.17	
1b2y	Homo sapiens 	3.2.1.1	
1zcm	Homo sapiens 	3.4.22.52	
1u8e	Homo sapiens 	3.4.14.5	
3d0i	Homo sapiens 	3.4.17.23	
2aq0	Homo sapiens 	3.1	
3d0h	Homo sapiens 	3.4.17.23	
3d0g	Homo sapiens 	3.4.17.23	
1b41	Homo sapiens 	3.1.1.7	
3usn	Homo sapiens 	3.4.24.17	
2c1e	Homo sapiens 	3.4.22.56	
1b2i	Homo sapiens 	3.4.21.7	
4e06	Homo sapiens 	3.4.21.5	
4e05	Homo sapiens 	3.4.21.5	
1zbu	Homo sapiens 	3.1	
2c0y	Homo sapiens 	3.4.22.27	
2any	Homo sapiens 	3.4.21.34	
1zd5	Homo sapiens 	3.1.3.76	
1zd5	Homo sapiens 	3.3.2.10	
1zd4	Homo sapiens 	3.1.3.76	
1zd4	Homo sapiens 	3.3.2.10	
2anw	Homo sapiens 	3.4.21.34	
1zd3	Homo sapiens 	3.1.3.76	
1zd3	Homo sapiens 	3.3.2.10	
1zd2	Homo sapiens 	3.1.3.76	
1zd2	Homo sapiens 	3.3.2.10	
1sug	Homo sapiens 	3.1.3.48	
3ofs	Homo sapiens 	3.2.2.5	
1zbh	Homo sapiens 	3.1	
2anm	Homo sapiens 	3.4.21.5	
2ank	Homo sapiens 	3.4.21.5	
2v5y	Homo sapiens 	3.1.3.48	
2v5x	Homo sapiens 	3.5.1.98	
2v5w	Homo sapiens 	3.5.1.98	
3hyg	Homo sapiens 	3.4.24	
1mhw	Homo sapiens 	3.4.22.15	
2v77	Homo sapiens 	3.4.17.1	
3ofi	Homo sapiens 	3.4.24.56	
2gzh	Homo sapiens 	3.6.5.2	
2gzd	Homo sapiens 	3.6.5.2	
3bn9	Homo sapiens 	3.4.21.109	
1u6q	Homo sapiens 	3.4.21.73	
3blp	Homo sapiens 	3.2.1.1	
1zc0	Homo sapiens 	3.1.3.48	
3og8	Homo sapiens 	3.6.4.13	
3blk	Homo sapiens 	3.2.1.1	
3uqx	Homo sapiens 	3.4.23.46	
3uqw	Homo sapiens 	3.4.23.46	
3uqu	Homo sapiens 	3.4.23.46	
3uqr	Homo sapiens 	3.4.23.46	
1mgx	Homo sapiens 	3.4.21.22	
3bla	Homo sapiens 	3.6.1.59	
3uqp	Homo sapiens 	3.4.23.46	
1b0f	Homo sapiens 	3.4.21.37	
1su3	Homo sapiens 	3.4.24.7	
1ssp	Homo sapiens 	3.2.2.27	
3bm4	Homo sapiens 	3.6.1.13	
3bm4	Homo sapiens 	3.6.1.58	
3hy9	Homo sapiens 	3.4.24	
3hy7	Homo sapiens 	3.4.24	
3of9	Homo sapiens 	3.4.22.15	
2c05	Homo sapiens 	3.1.27.5	
2v4b	Homo sapiens 	3.4.24	
3of8	Homo sapiens 	3.4.22.15	
3bkl	Homo sapiens 	3.4.15.1	
3bkk	Homo sapiens 	3.4.15.1	
3odu	Homo sapiens 	3.2.1.17	
2c02	Homo sapiens 	3.1.27.5	
3hwn	Homo sapiens 	3.4.22.15	
2c01	Homo sapiens 	3.1.27.5	
2gz5	Homo sapiens 	3.4.11.18	
1mh9	Homo sapiens 	3.1.3.5	
1mfv	Homo sapiens 	3.2.1.1	
1mfu	Homo sapiens 	3.2.1.1	
2v3o	Homo sapiens 	3.4.21.5	
3bl9	Homo sapiens 	3.6.1.59	
1mh0	Homo sapiens 	3.4.21.5	
1st4	Homo sapiens 	3.6.1.59	
2gxb	Homo sapiens 	3.5.4	
3bl7	Homo sapiens 	3.6.1.59	
1st0	Homo sapiens 	3.6.1.59	
2v3h	Homo sapiens 	3.4.21.5	
2v3f	Homo sapiens 	3.2.1.45	
2v3e	Homo sapiens 	3.2.1.45	
2v3d	Homo sapiens 	3.2.1.45	
3bjm	Homo sapiens 	3.4.14.5	
3oe9	Homo sapiens 	3.2.1.17	
3hvq	Homo sapiens 	3.1.3.16	
3oe8	Homo sapiens 	3.2.1.17	
3oe6	Homo sapiens 	3.2.1.17	
1fxy	Homo sapiens 	3.4.21.4	
2gwo	Homo sapiens 	3.1.3.16	
2gwo	Homo sapiens 	3.1.3.48	
3oe0	Homo sapiens 	3.2.1.17	
3bjc	Homo sapiens 	3.1.4.35	
3hvg	Homo sapiens 	3.4.23.46	
3uon	Homo sapiens 	3.2.1.17	
2gwf	Homo sapiens 	3.4.19.12	
1sqt	Homo sapiens 	3.4.21.73	
1mem	Homo sapiens 	3.4.22.38	
2i9b	Homo sapiens 	3.4.21.73	
3biv	Homo sapiens 	3.4.21.5	
2i9a	Homo sapiens 	3.4.21.73	
3biu	Homo sapiens 	3.4.21.5	
1sqo	Homo sapiens 	3.4.21.73	
3uob	Homo sapiens 	3.2.2.29	
1sqm	Homo sapiens 	3.3.2.6	
3hw1	Homo sapiens 	3.4.23.46	
3od5	Homo sapiens 	3.4.22.59	
3unw	Homo sapiens 	3.5.1.2	
2ajl	Homo sapiens 	3.4.14.5	
1sqa	Homo sapiens 	3.4.21.73	
2v1x	Homo sapiens 	3.6.4.12	
1mf8	Homo sapiens 	3.1.3.16	
2ajf	Homo sapiens 	3.4.17.23	
1u2y	Homo sapiens 	3.2.1.1	
3bhx	Homo sapiens 	3.4.17.21	
1sr5	Homo sapiens 	3.4.21.5	
1spj	Homo sapiens 	3.4.21.35	
4isi	Homo sapiens 	3.4.21.21	
3uo9	Homo sapiens 	3.5.1.2	
3uo8	Homo sapiens 	3.4.22	
1h8x	Homo sapiens 	3.1.27.5	
3uo7	Homo sapiens 	3.2.2.29	
2v0z	Homo sapiens 	3.4.23.15	
3bhd	Homo sapiens 	3.6.1.28	
3oc0	Homo sapiens 	3.4.14.5	
3htc	Homo sapiens 	3.4.21.5	
3oag	Homo sapiens 	3.4.23.15	
2zzu	Homo sapiens 	3.4.21.21	
3oad	Homo sapiens 	3.4.23.15	
2i7d	Homo sapiens 	3.1.3	
1h8i	Homo sapiens 	3.4.21.5	
2zzp	Homo sapiens 	3.4.22	
1u33	Homo sapiens 	3.2.1.1	
1u32	Homo sapiens 	3.1.3.16	
1h8d	Homo sapiens 	3.4.21.5	
1u30	Homo sapiens 	3.2.1.1	
2v0f	Homo sapiens 	3.6.4.12	
2v0e	Homo sapiens 	3.6.4.12	
3bi1	Homo sapiens 	3.4.17.21	
1soj	Homo sapiens 	3.1.4.17	
3bi0	Homo sapiens 	3.4.17.21	
2ahs	Homo sapiens 	3.1.3.48	
3hu3	Homo sapiens Human	3.6.4.6	
3hu2	Homo sapiens Human	3.6.4.6	
3hu1	Homo sapiens Human	3.6.4.6	
2gv7	Homo sapiens 	3.4.21.109	
2gv6	Homo sapiens 	3.4.21.109	
2i6s	Homo sapiens 	3.4.21.43	
2i6q	Homo sapiens 	3.4.21.43	
1md8	Homo sapiens 	3.4.21.41	
2v16	Homo sapiens 	3.4.23.15	
1md7	Homo sapiens 	3.4.21.41	
2v13	Homo sapiens 	3.4.23.15	
2v12	Homo sapiens 	3.4.23.15	
2v11	Homo sapiens 	3.4.23.15	
2v10	Homo sapiens 	3.4.23.15	
1fuj	Homo sapiens 	3.4.21.76	
1snt	Homo sapiens 	3.2.1.18	
3hrz	Homo sapiens 	3.4.21.47	
1snk	Homo sapiens 	3.4.22.38	
3bfo	Homo sapiens 	3.4.22	
2ai6	Homo sapiens 	3.1.3	
2i5x	Homo sapiens 	3.1.3.48	
2i78	Homo sapiens 	3.4.14.5	
2i75	Homo sapiens 	3.1.3.48	
1fv9	Homo sapiens 	3.4.21.73	
1yze	Homo sapiens 	3.4.19.12	
1yzb	Homo sapiens 	3.4.19.12	
2aga	Homo sapiens 	3.4.19.12	
2gse	Homo sapiens 	3.5.2.2	
1so7	Homo sapiens 	3.2.1.18	
2i5d	Homo sapiens 	3.6.1.19	
3bg8	Homo sapiens 	3.4.21.27	
1so2	Homo sapiens 	3.1.4.17	
3ber	Homo sapiens 	3.6.4.13	
1fta	Homo sapiens 	3.1.3.11	
2afq	Homo sapiens 	3.4.21.5	
2i67	Homo sapiens 	3.2.2.5	
3bei	Homo sapiens 	3.4.21.5	
2i66	Homo sapiens 	3.2.2.5	
3hs0	Homo sapiens 	3.4.21.47	
1smd	Homo sapiens 	3.2.1.1	
2i65	Homo sapiens 	3.2.2.5	
2i4q	Homo sapiens 	3.4.23.15	
3bef	Homo sapiens 	3.4.21.5	
1fsu	Homo sapiens 	3.1.6.12	
2i4i	Homo sapiens 	3.6.4.13	
3hqc	Homo sapiens 	3.1.3	
2i4h	Homo sapiens 	3.1.3.48	
2i4g	Homo sapiens 	3.1.3.48	
2i4e	Homo sapiens 	3.1.3.48	
2grc	Homo sapiens 	3.6.1	
3bf6	Homo sapiens 	3.4.21.5	
1sln	Homo sapiens 	3.4.24.17	
1yxr	Homo sapiens 	3.6.4.6	
1slm	Homo sapiens 	3.4.24.17	
1yz4	Homo sapiens 	3.1.3.16	
1yz4	Homo sapiens 	3.1.3.48	
2zwl	Homo sapiens 	3.4.21.21	
3hpt	Homo sapiens 	3.4.21.6	
2aer	Homo sapiens 	3.4.21.21	
3bdl	Homo sapiens 	3.1.31.1	
2i3u	Homo sapiens 	3.1.3.48	
2i3r	Homo sapiens 	3.1.3.48	
2zwb	Homo sapiens 	3.2.1.17	
1h4w	Homo sapiens 	3.4.21.4	
3uk6	Homo sapiens 	3.6.4.12	
3uir	Homo sapiens 	3.4.21.7	
2aei	Homo sapiens 	3.4.21.21	
2i50	Homo sapiens 	3.4.19.12	
2aeb	Homo sapiens 	3.5.3.1	
2i3c	Homo sapiens 	3.5.1.15	
2i3b	Homo sapiens 	3.6.1.15	
1yy6	Homo sapiens 	3.4.19.12	
2adu	Homo sapiens 	3.4.11.18	
2i47	Homo sapiens 	3.4.24.86	
1h53	Homo sapiens 	3.1.27	
1sl3	Homo sapiens 	3.4.21.5	
2i1y	Homo sapiens 	3.1.3.48	
2i1v	Homo sapiens 	3.1.3.46	
1fpz	Homo sapiens 	3.1.3.16	
1fpz	Homo sapiens 	3.1.3.48	
3ui7	Homo sapiens 	3.1.4.17	
3ui7	Homo sapiens 	3.1.4.35	
2acj	Homo sapiens 	3.5.4	
1fpr	Homo sapiens 	3.1.3.48	
3nzi	Homo sapiens 	3.4.21	
3bay	Homo sapiens 	3.2.1.1	
3bax	Homo sapiens 	3.2.1.1	
3baw	Homo sapiens 	3.2.1.1	
1fph	Homo sapiens 	3.4.21.5	
1yw9	Homo sapiens 	3.4.11.18	
1yw8	Homo sapiens 	3.4.11.18	
1yw7	Homo sapiens 	3.4.11.18	
3bc3	Homo sapiens 	3.4.22.15	
1fpc	Homo sapiens 	3.4.21.5	
3hmv	Homo sapiens 	3.1.4.17	
2thf	Homo sapiens 	3.4.21.5	
1yuo	Homo sapiens 	3.2.2.27	
2gp9	Homo sapiens 	3.4.21.5	
3bak	Homo sapiens 	3.2.1.1	
3baj	Homo sapiens 	3.2.1.1	
3bai	Homo sapiens 	3.2.1.1	
2gp0	Homo sapiens 	3.1.3.48	
1fq3	Homo sapiens 	3.4.21.79	
3ufn	Homo sapiens 	3.1.13.2	
3ufn	Homo sapiens 	3.1.26.13	
3ufn	Homo sapiens 	3.4.23.16	
1fq1	Homo sapiens 	3.1.3.16	
1fq1	Homo sapiens 	3.1.3.48	
3ufl	Homo sapiens 	3.4.23.46	
3ufj	Homo sapiens 	3.2.2.29	
2zu6	Homo sapiens 	3.6.4.13	
1h1h	Homo sapiens 	3.1.27	
3nya	Homo sapiens 	3.2.1.17	
966c	Homo sapiens 	3.4.24.7	
1shl	Homo sapiens 	3.4.22.60	
1h1b	Homo sapiens 	3.4.21.37	
1shj	Homo sapiens 	3.4.22.60	
1shh	Homo sapiens 	3.4.21.5	
3hn3	Homo sapiens 	3.2.1.31	
3nxq	Homo sapiens 	3.4.15.1	
3nxp	Homo sapiens 	3.4.21.5	
3hlk	Homo sapiens 	3.1.2.2	
1sgz	Homo sapiens 	3.4.23.46	
1lzs	Homo sapiens 	3.2.1.17	
1lzr	Homo sapiens 	3.2.1.17	
3ba0	Homo sapiens 	3.4.24.65	
1sgi	Homo sapiens 	3.4.21.5	
3ny9	Homo sapiens 	3.2.1.17	
3ny8	Homo sapiens 	3.2.1.17	
3nwu	Homo sapiens 	3.4.21	
3udy	Homo sapiens 	3.4.23.46	
1h19	Homo sapiens 	3.3.2.6	
2glq	Homo sapiens 	3.1.3.1	
2i03	Homo sapiens 	3.4.14.5	
3hkj	Homo sapiens 	3.4.21.5	
3udr	Homo sapiens 	3.4.23.46	
1lyy	Homo sapiens 	3.2.1.17	
3udq	Homo sapiens 	3.4.23.46	
1lyw	Homo sapiens 	3.4.23.5	
3udp	Homo sapiens 	3.4.23.46	
1fo3	Homo sapiens 	3.2.1.113	
3udn	Homo sapiens 	3.4.23.46	
1fo2	Homo sapiens 	3.2.1.113	
3udm	Homo sapiens 	3.4.23.46	
3udk	Homo sapiens 	3.4.23.46	
3udj	Homo sapiens 	3.4.23.46	
3udh	Homo sapiens 	3.4.23.46	
1fmi	Homo sapiens 	3.2.1.113	
1sfq	Homo sapiens 	3.4.21.5	
1yt7	Homo sapiens 	3.4.22.38	
3hju	Homo sapiens 	3.1.1.23	
3nx7	Homo sapiens 	3.4.24.65	
1lyb	Homo sapiens 	3.4.23.5	
1lya	Homo sapiens 	3.4.23.5	
3p8p	Homo sapiens 	3.5.3.18	
1fls	Homo sapiens 	3.4.24	
1lz6	Homo sapiens 	3.2.1.17	
1lz5	Homo sapiens 	3.2.1.17	
3p8g	Homo sapiens 	3.4.21.109	
1lz4	Homo sapiens 	3.2.1.17	
3p8f	Homo sapiens 	3.4.21.109	
3p8e	Homo sapiens 	3.5.3.18	
1sg8	Homo sapiens 	3.4.21.5	
1lz1	Homo sapiens 	3.2.1.17	
1flh	Homo sapiens 	3.4.23.1	
1ys0	Homo sapiens 	3.1.3.48	
2gjx	Homo sapiens 	3.2.1.52	
3uby	Homo sapiens 	3.2.2.21	
2gjt	Homo sapiens 	3.1.3.48	
3p95	Homo sapiens 	3.4.21.4	
2o8w	Homo sapiens 	3.4.21.73	
3p92	Homo sapiens 	3.4.21.4	
2o8u	Homo sapiens 	3.4.21.73	
2o8t	Homo sapiens 	3.4.21.73	
3num	Homo sapiens 	3.4.21	
2gjk	Homo sapiens 	3.6.1	
1fm1	Homo sapiens 	3.4.24	
2zox	Homo sapiens 	3.2.1.21	
1fkn	Homo sapiens 	3.4.23.46	
2tcl	Homo sapiens 	3.4.24.7	
3p6z	Homo sapiens 	3.4.21.5	
1ypm	Homo sapiens 	3.4.21.5	
1ypl	Homo sapiens 	3.4.21.5	
2gk7	Homo sapiens 	3.6.1	
1ypk	Homo sapiens 	3.4.21.5	
2gk6	Homo sapiens 	3.6.1	
1ypj	Homo sapiens 	3.4.21.5	
1ypg	Homo sapiens 	3.4.21.5	
4igd	Homo sapiens 	3.4.21	
1ype	Homo sapiens 	3.4.21.5	
2gk1	Homo sapiens 	3.2.1.52	
2o94	Homo sapiens 	3.5.1.98	
1fjs	Homo sapiens 	3.4.21.6	
3hhd	Homo sapiens 	3.1.2.14	
1n8s	Homo sapiens 	3.1.1.3	
3hha	Homo sapiens 	3.4.22.15	
2znv	Homo sapiens 	3.1.2.15	
2znr	Homo sapiens 	3.1.2.15	
3hgz	Homo sapiens 	3.4.24.56	
1you	Homo sapiens 	3.4.24	
2zp0	Homo sapiens 	3.4.21.21	
2znk	Homo sapiens 	3.4.21.5	
2ght	Homo sapiens 	3.1.3.16	
2ghq	Homo sapiens 	3.1.3.16	
3p71	Homo sapiens 	3.1.3.16	
3p70	Homo sapiens 	3.4.21.5	
1fit	Homo sapiens 	3.6.1.29	
3nsh	Homo sapiens 	3.4.23.46	
1lw3	Homo sapiens 	3.1.3.64	
3p5c	Homo sapiens 	3.4.21	
3p5b	Homo sapiens 	3.4.21	
2zo3	Homo sapiens 	3.4.21.5	
3ayu	Homo sapiens 	3.4.24.24	
1yns	Homo sapiens 	3.1.3.77	
2zmm	Homo sapiens 	3.1.3.48	
3hfw	Homo sapiens 	3.2.2.19	
3ayk	Homo sapiens BL21 (DE3)	3.4.24.7	
