PDBID	SCIENTIFIC_ORGANISM	EC_NUMBER	
2oi4	Homo sapiens 	2.7.11.1	
2ogq	Homo sapiens 	2.7.11.21	
2oi3	Homo sapiens 	2.7.10.2	
2hzi	Homo sapiens 	2.7.10.2	
1tv9	Homo sapiens 	2.7.7.7	
3pff	Homo sapiens 	2.3.3.8	
3cly	Homo sapiens 	2.7.10.1	
4dm3	Homo sapiens 	2.1.1.28	
1v84	Homo sapiens 	2.4.1.135	
1v83	Homo sapiens 	2.4.1.135	
1v82	Homo sapiens 	2.4.1.135	
2w5h	Homo sapiens 	2.7.11.1	
2hyy	Homo sapiens 	2.7.10.2	
2w5b	Homo sapiens 	2.7.11.1	
2w5a	Homo sapiens 	2.7.11.1	
4dkd	Homo sapiens 	2.7.10.1	
2ofx	Homo sapiens 	2.7.1.25	
2ofx	Homo sapiens 	2.7.7.4	
3pg3	Homo sapiens 	2.7.11.24	
2ofw	Homo sapiens 	2.7.1.25	
2ofw	Homo sapiens 	2.7.7.4	
3vqu	Homo sapiens 	2.7.12.1	
2ofv	Homo sapiens 	2.7.10.2	
2ofu	Homo sapiens 	2.7.10.2	
1gzu	Homo sapiens 	2.7.7.1	
1gzu	Homo sapiens 	2.7.7.18	
2oh4	Homo sapiens 	2.7.10.1	
2oh2	Homo sapiens 	2.7.7.7	
3ixe	Homo sapiens 	2.7.11.1	
1gzo	Homo sapiens 	2.7.11.1	
2bmc	Homo sapiens 	2.7.11.1	
1gzn	Homo sapiens 	2.7.11.1	
4dl7	Homo sapiens 	2.7.7.7	
4dl6	Homo sapiens 	2.7.7.7	
4dl5	Homo sapiens 	2.7.7.7	
2w4o	Homo sapiens 	2.7.11.17	
1gzk	Homo sapiens 	2.7.11.1	
4dl4	Homo sapiens 	2.7.7.7	
3vqh	Homo sapiens 	2.7.11.11	
3ckx	Homo sapiens 	2.7.11.1	
4dl3	Homo sapiens 	2.7.7.7	
3ckw	Homo sapiens 	2.7.11.1	
4dl2	Homo sapiens 	2.7.7.7	
2w4k	Homo sapiens 	2.7.11.1	
2w4j	Homo sapiens 	2.7.11.1	
2d06	Homo sapiens 	2.8.2.1	
3ckl	Homo sapiens 	2.8.2	
3ckk	Homo sapiens 	2.1.1.33	
2hz6	Homo sapiens 	2.7.11.1	
3ckh	Homo sapiens 	2.7.10.1	
2hz4	Homo sapiens 	2.7.10.2	
2hxq	Homo sapiens 	2.7.11.1	
2og8	Homo sapiens 	2.7.10.2	
3k9k	Homo sapiens 	2.1.1.43	
3k9j	Homo sapiens 	2.1.1.43	
3pdn	Homo sapiens 	2.1.1.43	
2hz0	Homo sapiens 	2.7.10.2	
2hxl	Homo sapiens 	2.7.11.1	
3iwe	Homo sapiens 	2.3.1.97	
9icy	Homo sapiens 	2.7.7.7	
9icx	Homo sapiens 	2.7.7.7	
9icw	Homo sapiens 	2.7.7.7	
9icv	Homo sapiens 	2.7.7.7	
9icu	Homo sapiens 	2.7.7.7	
4dit	Homo sapiens 	2.7.11.1	
4dit	Homo sapiens 	2.7.11.26	
9ict	Homo sapiens 	2.7.7.7	
2w3o	Homo sapiens 	2.7.1.78	
4dk5	Homo sapiens 	2.7.1.153	
4dk5	Homo sapiens 	2.7.11.1	
9ics	Homo sapiens 	2.7.7.7	
1v4t	Homo sapiens 	2.7.1.2	
9icr	Homo sapiens 	2.7.7.7	
1v4s	Homo sapiens 	2.7.1.2	
9icq	Homo sapiens 	2.7.7.7	
9icp	Homo sapiens 	2.7.7.7	
9ico	Homo sapiens 	2.7.7.7	
2bkz	Homo sapiens 	2.7.11.22	
9icn	Homo sapiens 	2.7.7.7	
9icm	Homo sapiens 	2.7.7.7	
9icl	Homo sapiens 	2.7.7.7	
9ick	Homo sapiens 	2.7.7.7	
9icj	Homo sapiens 	2.7.7.7	
9ici	Homo sapiens 	2.7.7.7	
9ich	Homo sapiens 	2.7.7.7	
9icg	Homo sapiens 	2.7.7.7	
3k8q	Homo sapiens 	2.4.2.1	
9icf	Homo sapiens 	2.7.7.7	
2hy8	Homo sapiens 	2.7.11.1	
9ice	Homo sapiens 	2.7.7.7	
3k8o	Homo sapiens 	2.4.2.1	
3pcs	Homo sapiens 	2.7.11.1	
9icc	Homo sapiens 	2.7.7.7	
3pe4	Homo sapiens 	2.4.1.255	
9icb	Homo sapiens 	2.7.7.7	
3cjg	Homo sapiens 	2.7.10.1	
3pe3	Homo sapiens 	2.4.1.255	
9ica	Homo sapiens 	2.7.7.7	
3pe2	Homo sapiens 	2.7.11.1	
3cjf	Homo sapiens 	2.7.10.1	
1gz8	Homo sapiens 	2.7.11.22	
3pe1	Homo sapiens 	2.7.11.1	
2odt	Homo sapiens 	2.7.1.134	
2odt	Homo sapiens 	2.7.1.159	
2hy0	Homo sapiens 	2.7.11.1	
2j9m	Homo sapiens 	2.7.11.22	
2of4	Homo sapiens 	2.7.10.2	
2of2	Homo sapiens 	2.7.10.2	
4dhy	Homo sapiens 	2.7.1.2	
2j9h	Homo sapiens 	2.5.1.18	
1v3q	Homo sapiens 	2.4.2.1	
3iw8	Homo sapiens 	2.7.11.24	
1gxc	Homo sapiens 	2.7.11.1	
3iw7	Homo sapiens 	2.7.11.24	
3iw6	Homo sapiens 	2.7.11.24	
3iw5	Homo sapiens 	2.7.11.24	
2w2c	Homo sapiens 	2.7.11.17	
3iw4	Homo sapiens 	2.7.11.13	
4dhf	Homo sapiens 	2.7.11.1	
3cik	Homo sapiens 	2.7.11.15	
3vnt	Homo sapiens 	2.7.10.1	
2j8o	Homo sapiens 	2.7.11.1	
1gy3	Homo sapiens 	2.7.11.22	
2ocp	Homo sapiens 	2.7.1.113	
2j8h	Homo sapiens 	2.7.11.1	
3pbe	Homo sapiens 	2.3.2.5	
2hve	Homo sapiens 	2.7.4.6	
2hvd	Homo sapiens 	2.7.4.6	
1v45	Homo sapiens 	2.4.2.1	
3pbb	Homo sapiens 	2.3.2.5	
3itz	Homo sapiens 	2.7.11.24	
2biy	Homo sapiens 	2.7.11.1	
1v41	Homo sapiens 	2.4.2.1	
2w1i	Homo sapiens 	2.7.10.2	
2w1h	Homo sapiens 	2.7.11.22	
4dgl	Homo sapiens 	2.7.11.1	
1v40	Homo sapiens 	2.5.1.18	
2w1g	Homo sapiens 	2.7.11.1	
2w1f	Homo sapiens 	2.7.11.1	
2bk8	Homo sapiens 	2.7.11.1	
2w1e	Homo sapiens BL21(DE3)	2.7.11.1	
2huz	Homo sapiens 	2.3.1.4	
2w1d	Homo sapiens 	2.7.11.1	
2w1c	Homo sapiens 	2.7.11.1	
1v2h	Homo sapiens 	2.4.2.1	
2hw7	Homo sapiens 	2.7.11.1	
2j7t	Homo sapiens 	2.7.11.1	
2hw6	Homo sapiens 	2.7.11.1	
2bil	Homo sapiens 	2.7.11.1	
2obv	Homo sapiens 	2.5.1.6	
2bik	Homo sapiens 	2.7.11.1	
2hw1	Homo sapiens 	2.7.1.3	
2j90	Homo sapiens 	2.7.11.1	
1ncu	Homo sapiens 	2.7.11.1	
4dfw	Homo sapiens 	2.7.11.21	
1nct	Homo sapiens 	2.7.11.1	
2obj	Homo sapiens 	2.7.11.1	
2obf	Homo sapiens 	2.1.1.28	
2w0j	Homo sapiens 	2.7.11.1	
4dfn	Homo sapiens 	2.7.10.2	
4dfl	Homo sapiens 	2.7.10.2	
3k5u	Homo sapiens 	2.7.11.1	
3cgo	Homo sapiens 	2.7.11.24	
1v1k	Homo sapiens 	2.7.11.22	
3pb9	Homo sapiens 	2.3.2.5	
3pb8	Homo sapiens 	2.3.2.5	
3iu2	Homo sapiens 	2.3.1.97	
3pb7	Homo sapiens 	2.3.2.5	
3iu1	Homo sapiens 	2.3.1.97	
3pb6	Homo sapiens 	2.3.2.5	
3vn9	Homo sapiens 	2.7.12.2	
3pb4	Homo sapiens 	2.3.2.5	
1v1c	Homo sapiens 	2.7.11.1	
2oc9	Homo sapiens 	2.4.2.1	
3cgf	Homo sapiens 	2.7.11.24	
3k5k	Homo sapiens 	2.1.1.43	
2oat	Homo sapiens 	2.6.1.13	
2bhh	Homo sapiens 	2.7.11.22	
2j6m	Homo sapiens 	2.7.10.1	
2oc4	Homo sapiens 	2.4.2.1	
2w17	Homo sapiens 	2.7.11.22	
3isd	Homo sapiens 	2.7.7.7	
2bhe	Homo sapiens 	2.7.11.22	
3vln	Homo sapiens 	2.5.1.18	
3isc	Homo sapiens 	2.7.7.7	
3isb	Homo sapiens 	2.7.7.7	
1gum	Homo sapiens 	2.5.1.18	
2htf	Homo sapiens 	2.7.7.7	
1gul	Homo sapiens 	2.5.1.18	
1guh	Homo sapiens 	2.5.1.18	
4dem	Homo sapiens 	2.5.1.1	
4dem	Homo sapiens 	2.5.1.10	
3ch4	Homo sapiens 	2.7.4.2	
1tnn	Homo sapiens 	2.7.11.1	
1tnm	Homo sapiens 	2.7.11.1	
1gua	Homo sapiens 	2.7.11.1	
1zzp	Homo sapiens 	2.7.10.2	
4dei	Homo sapiens 	2.7.10.1	
4deh	Homo sapiens 	2.7.10.1	
4deg	Homo sapiens 	2.7.10.1	
1zzl	Homo sapiens 	2.7.11.24	
4dee	Homo sapiens 	2.7.11.1	
4ded	Homo sapiens 	2.7.11.1	
3pa5	Homo sapiens 	2.7.11.1	
4deb	Homo sapiens 	2.7.11.1	
3pa4	Homo sapiens 	2.7.11.1	
4dea	Homo sapiens 	2.7.11.1	
3pa3	Homo sapiens 	2.7.11.1	
1gtu	Homo sapiens 	2.5.1.18	
2w06	Homo sapiens 	2.7.11.22	
2w05	Homo sapiens 	2.7.11.22	
2ob0	Homo sapiens 	2.3.1.88	
2j5f	Homo sapiens 	2.7.10.1	
2j5e	Homo sapiens 	2.7.10.1	
1zys	Homo sapiens 	2.7.11.1	
2j4z	Homo sapiens 	2.7.11.1	
3cem	Homo sapiens 	2.4.1.1	
3k54	Homo sapiens 	2.7.10.2	
3cek	Homo sapiens 	2.7.12.1	
1agw	Homo sapiens 	2.7.10.1	
3cej	Homo sapiens 	2.4.1.1	
1zyj	Homo sapiens 	2.7.11.24	
3ceh	Homo sapiens 	2.4.1.1	
3k3j	Homo sapiens 	2.7.11.24	
3k3i	Homo sapiens 	2.7.11.24	
1gss	Homo sapiens 	2.5.1.18	
1nb9	Homo sapiens 	2.7.1.26	
3vjo	Homo sapiens 	2.7.10.1	
3vjn	Homo sapiens 	2.7.10.1	
1tn6	Homo sapiens 	2.5.1.58	
1tn6	Homo sapiens 	2.5.1.59	
1nb0	Homo sapiens 	2.7.1.26	
1gsf	Homo sapiens 	2.5.1.18	
3ipy	Homo sapiens 	2.7.1.74	
1gse	Homo sapiens 	2.5.1.18	
3ipx	Homo sapiens 	2.7.1.74	
3vjc	Homo sapiens 	2.5.1.21	
1gsd	Homo sapiens 	2.5.1.18	
3vjb	Homo sapiens 	2.5.1.21	
3vja	Homo sapiens 	2.5.1.21	
1zz2	Homo sapiens 	2.7.11.24	
4dch	Homo sapiens 	2.7.1.2	
4dce	Homo sapiens 	2.7.10.1	
3k2m	Homo sapiens 	2.7.10.2	
3k2l	Homo sapiens 	2.7.12.1	
2hqq	Homo sapiens 	2.7.1.3	
2j51	Homo sapiens 	2.7.11.1	
3iph	Homo sapiens 	2.7.11.24	
2j50	Homo sapiens 	2.7.11.1	
2bei	Homo sapiens 	2.3.1.57	
1zxa	Homo sapiens 	2.7.11.12	
1na7	Homo sapiens 	2.7.11.1	
1zwv	Homo sapiens 	2.3.1.168	
4dbn	Homo sapiens 	2.7.11.1	
3vid	Homo sapiens 	2.7.10.1	
1zws	Homo sapiens 	2.7.11.1	
3ce3	Homo sapiens 	2.7.10.1	
3iq7	Homo sapiens 	2.7.11.1	
3ce0	Homo sapiens 	2.4.2.30	
3ccn	Homo sapiens 	2.7.10.1	
1tki	Homo sapiens 	2.7.11.1	
3iop	Homo sapiens 	2.7.11.1	
2hr7	Homo sapiens 	2.7.10.1	
3ion	Homo sapiens 	2.7.11.1	
2j2s	Homo sapiens 	2.1.1.43	
3vj9	Homo sapiens 	2.5.1.21	
3vj8	Homo sapiens 	2.5.1.21	
3iok	Homo sapiens 	2.7.10.2	
3ioj	Homo sapiens 	2.4.1.37	
3ioj	Homo sapiens 	2.4.1.40	
2bdj	Homo sapiens 	2.7.10.2	
3ioi	Homo sapiens 	2.4.1.37	
3ioi	Homo sapiens 	2.4.1.40	
3ioh	Homo sapiens 	2.4.1.37	
3ioh	Homo sapiens 	2.4.1.40	
2bdf	Homo sapiens 	2.7.10.2	
4daw	Homo sapiens 	2.7.11.1	
2j2i	Homo sapiens 	2.7.11.1	
3vhk	Homo sapiens 	2.7.10.1	
3cd8	Homo sapiens 	2.7.10.1	
3vhe	Homo sapiens 	2.7.10.1	
3iny	Homo sapiens 	2.4.2.1	
3cd3	Homo sapiens 	2.7.10.2	
2bcv	Homo sapiens 	2.7.7.7	
3cbp	Homo sapiens 	2.1.1.43	
2bcu	Homo sapiens 	2.7.7.7	
3cbo	Homo sapiens 	2.1.1.43	
2bcs	Homo sapiens 	2.7.7.7	
3cbm	Homo sapiens 	2.1.1.43	
2bcr	Homo sapiens 	2.7.7.7	
3cbl	Homo sapiens 	2.7.10.2	
2bcq	Homo sapiens 	2.7.7.7	
3vi7	Homo sapiens 	2.5.1.18	
3vi5	Homo sapiens 	2.5.1.18	
1i44	Homo sapiens 	2.7.10.1	
2hog	Homo sapiens 	2.7.11.1	
3oze	Homo sapiens 	2.4.2.28	
1tiu	Homo sapiens 	2.7.11.1	
3ozd	Homo sapiens 	2.4.2.28	
1tit	Homo sapiens 	2.7.11.1	
3ozc	Homo sapiens 	2.4.2.28	
3cc6	Homo sapiens 	2.7.10.2	
3imx	Homo sapiens 	2.7.1.2	
1zw5	Homo sapiens 	2.5.1.1	
1zw5	Homo sapiens 	2.5.1.10	
2bbw	Homo sapiens 	2.7.4.3	
3io7	Homo sapiens 	2.7.10.2	
3io2	Homo sapiens 	2.3.1.48	
3caf	Homo sapiens 	2.7.10.1	
2nzt	Homo sapiens 	2.7.1.1	
2j0i	Homo sapiens 	2.7.11.1	
1i1n	Homo sapiens 	2.1.1.77	
2bba	Homo sapiens 	2.7.10.1	
2j0f	Homo sapiens 	2.4.2.4	
2nzi	Homo sapiens 	2.7.11.1	
3in5	Homo sapiens 	2.7.7.7	
2baq	Homo sapiens 	2.7.11.24	
3oxt	Homo sapiens 	2.7.11.11	
3vey	Homo sapiens 	2.7.1.2	
1ad5	Homo sapiens 	2.7.10.2	
3vev	Homo sapiens 	2.7.1.2	
2bal	Homo sapiens 	2.7.11.24	
2bak	Homo sapiens 	2.7.11.24	
2nyu	Homo sapiens 	2.1.1	
2baj	Homo sapiens 	2.7.11.24	
3oxl	Homo sapiens 	2.1.1.43	
3oxi	Homo sapiens 	2.7.11.24	
3oxg	Homo sapiens 	2.1.1.43	
3oxf	Homo sapiens 	2.1.1.43	
1gng	Homo sapiens 	2.7.11.1	
1gng	Homo sapiens 	2.7.11.26	
1i0e	Homo sapiens 	2.7.3.2	
3q9z	Homo sapiens 	2.7.11.1	
3q9y	Homo sapiens 	2.7.11.1	
2hlz	Homo sapiens 	2.7.1.3	
3q9x	Homo sapiens 	2.7.11.1	
3q9w	Homo sapiens 	2.7.11.1	
1mzc	Homo sapiens 	2.5.1.58	
1mzc	Homo sapiens 	2.5.1.59	
3ikm	Homo sapiens 	2.7.7.7	
3vf9	Homo sapiens 	2.7.10.2	
3ikl	Homo sapiens 	2.7.7.7	
3vf8	Homo sapiens 	2.7.10.2	
3owp	Homo sapiens 	2.7.11.11	
2nz8	Homo sapiens 	2.7.11.1	
3oy1	Homo sapiens 	2.7.11.24	
3vf6	Homo sapiens 	2.7.1.2	
3owl	Homo sapiens 	2.7.11.1	
3owk	Homo sapiens 	2.7.11.1	
3owj	Homo sapiens 	2.7.11.1	
3ika	Homo sapiens 	2.7.10.1	
1zrz	Homo sapiens 	2.7.11.13	
2hle	Homo sapiens 	2.7.10.1	
3ovv	Homo sapiens 	2.7.11.11	
3q8s	Homo sapiens 	2.7.7.7	
3q8r	Homo sapiens 	2.7.7.7	
1zrh	Homo sapiens 	2.8.2.23	
3q8q	Homo sapiens 	2.7.7.7	
3q8p	Homo sapiens 	2.7.7.7	
1i09	Homo sapiens 	2.7.11.1	
1i09	Homo sapiens 	2.7.11.26	
1ab2	Homo sapiens 	2.7.10.2	
1i00	Homo sapiens 	2.1.1.45	
1tev	Homo sapiens 	2.7.4.14	
1zqt	Homo sapiens 	2.7.7.7	
1zs6	Homo sapiens 	2.7.4.6	
1zqs	Homo sapiens 	2.7.7.7	
1zs5	Homo sapiens 	2.3.1.48	
3ik9	Homo sapiens 	2.5.1.18	
1zqr	Homo sapiens 	2.7.7.7	
1zqq	Homo sapiens 	2.7.7.7	
3ik7	Homo sapiens 	2.5.1.18	
1zqp	Homo sapiens 	2.7.7.7	
1zqo	Homo sapiens 	2.7.7.7	
1zqn	Homo sapiens 	2.7.7.7	
1zqm	Homo sapiens 	2.7.7.7	
1zql	Homo sapiens 	2.7.7.7	
14gs	Homo sapiens 	2.5.1.18	
1zqk	Homo sapiens 	2.7.7.7	
3vby	Homo sapiens 	2.7.11.1	
3q96	Homo sapiens 	2.7.11.1	
1zqj	Homo sapiens 	2.7.7.7	
3vbx	Homo sapiens 	2.7.11.1	
1zqi	Homo sapiens 	2.7.7.7	
3iim	Homo sapiens 	2.7.4.3	
3vbw	Homo sapiens 	2.7.11.1	
3ow4	Homo sapiens 	2.7.11.1	
1zqh	Homo sapiens 	2.7.7.7	
3iil	Homo sapiens 	2.7.4.3	
3vbv	Homo sapiens 	2.7.11.1	
1zqg	Homo sapiens 	2.7.7.7	
3iik	Homo sapiens 	2.7.4.3	
3q92	Homo sapiens 	2.7.1.3	
1zqf	Homo sapiens 	2.7.7.7	
3iij	Homo sapiens 	2.7.4.3	
3vbt	Homo sapiens 	2.7.11.1	
2p8u	Homo sapiens 	2.3.3.10	
1zqe	Homo sapiens 	2.7.7.7	
1zqd	Homo sapiens 	2.7.7.7	
1zqc	Homo sapiens 	2.7.7.7	
3vbq	Homo sapiens 	2.7.11.1	
1zqb	Homo sapiens 	2.7.7.7	
1zqa	Homo sapiens 	2.7.7.7	
1o9u	Homo sapiens 	2.7.11.1	
1o9u	Homo sapiens 	2.7.11.26	
1o9s	Homo sapiens 	2.1.1.43	
3ihy	Homo sapiens 	2.7.1.137	
3q6z	Homo sapiens 	2.4.2.30	
1tdi	Homo sapiens 	2.5.1.18	
3q6w	Homo sapiens 	2.7.10.1	
2hiw	Homo sapiens 	2.7.10.2	
3otu	Homo sapiens 	2.7.11.1	
3q6u	Homo sapiens 	2.7.10.1	
2hk5	Homo sapiens 	2.7.10.2	
3ihj	Homo sapiens 	2.6.1.2	
3vc4	Homo sapiens 	2.7.11.1	
3vap	Homo sapiens 	2.7.11.1	
1gjo	Homo sapiens 	2.7.10.1	
3otc	Homo sapiens KATO III	2.7.7.79	
1zq9	Homo sapiens 	2.1.1.183	
1zoq	Homo sapiens 	2.3.1.48	
3ii5	Homo sapiens 	2.7.11.1	
3bzi	Homo sapiens 	2.7.11.21	
3ii0	Homo sapiens 	2.6.1.1	
3ou5	Homo sapiens 	2.1.2.1	
3q74	Homo sapiens 	2.5.1.18	
3q5o	Homo sapiens 	2.7.11.1	
3q71	Homo sapiens 	2.4.2.30	
3osn	Homo sapiens 	2.7.7.7	
3igg	Homo sapiens 	2.7.11.22	
3ose	Homo sapiens 	2.7.11.1	
3ose	Homo sapiens 	2.7.11.26	
2hhf	Homo sapiens 	2.6.1.42	
1gij	Homo sapiens 	2.7.11.22	
1muo	Homo sapiens 	2.7.11.1	
1gii	Homo sapiens 	2.7.11.22	
1gih	Homo sapiens 	2.7.11.22	
3byu	Homo sapiens 	2.7.10.2	
3bys	Homo sapiens 	2.7.10.2	
8gss	Homo sapiens 	2.5.1.18	
3q4z	Homo sapiens 	2.7.11.1	
3orz	Homo sapiens 	2.7.11.1	
1muf	Homo sapiens 	2.1.1.43	
3byo	Homo sapiens 	2.7.10.2	
3orx	Homo sapiens 	2.7.11.1	
2azt	Homo sapiens 	2.1.1.20	
2hgx	Homo sapiens 	2.6.1.42	
3bym	Homo sapiens 	2.7.10.2	
3ot8	Homo sapiens 	2.7.11.1	
2hgw	Homo sapiens 	2.6.1.42	
3q4u	Homo sapiens 	2.7.11.30	
3q4t	Homo sapiens 	2.7.11.30	
3q4s	Homo sapiens 	2.4.1.186	
3ot3	Homo sapiens 	2.7.11.1	
3orn	Homo sapiens 	2.7.12.2	
3orh	Homo sapiens 	2.1.1.2	
3q4c	Homo sapiens 	2.7.11.1	
4jdw	Homo sapiens 	2.1.4.1	
1o6l	Homo sapiens 	2.7.11.1	
1o6k	Homo sapiens 	2.7.11.1	
3bz3	Homo sapiens 	2.7.10.2	
3ig7	Homo sapiens 	2.7.11.22	
4e9d	Homo sapiens 	2.7.11.21	
2ayp	Homo sapiens 	2.7.11.1	
4e9c	Homo sapiens 	2.7.11.21	
2nry	Homo sapiens 	2.7.11.1	
3os5	Homo sapiens 	2.1.1.43	
1ggy	Homo sapiens 	2.3.2.13	
3os3	Homo sapiens 	2.7.12.2	
3q53	Homo sapiens 	2.7.11.1	
3q52	Homo sapiens 	2.7.11.1	
2nru	Homo sapiens 	2.7.11.1	
2p66	Homo sapiens 	2.7.7.7	
1ggu	Homo sapiens 	2.3.2.13	
3iei	Homo sapiens 	2.1.1.233	
1ggt	Homo sapiens 	2.3.2.13	
3iec	Homo sapiens 	2.7.11.1	
3iec	Homo sapiens 	2.7.11.26	
3bwy	Homo sapiens 	2.1.1.6	
1zly	Homo sapiens 	2.1.2.2	
2p4i	Homo sapiens 	2.7.10.1	
3q3b	Homo sapiens 	2.7.11.1	
3q3b	Homo sapiens 	2.7.11.26	
1zlx	Homo sapiens 	2.1.2.2	
3d9v	Homo sapiens 	2.7.11.1	
1zn9	Homo sapiens 	2.4.2.7	
1zn8	Homo sapiens 	2.4.2.7	
1zn7	Homo sapiens 	2.4.2.7	
1zlt	Homo sapiens 	2.7.11.1	
3q2z	Homo sapiens 	2.5.1.21	
3bwm	Homo sapiens 	2.1.1.6	
3idp	Homo sapiens 	2.7.11.1	
2hg8	Homo sapiens 	2.6.1.42	
2axn	Homo sapiens 	2.7.1.105	
4e8a	Homo sapiens 	2.7.11.24	
3bwf	Homo sapiens 	2.7.11.1	
2p55	Homo sapiens 	2.7.12.2	
1mry	Homo sapiens 	2.7.11.1	
3idh	Homo sapiens 	2.7.1.2	
1mrv	Homo sapiens 	2.7.11.1	
1mt6	Homo sapiens 	2.1.1.43	
1o4r	Homo sapiens 	2.7.10.2	
1o4q	Homo sapiens 	2.7.10.2	
3ope	Homo sapiens 	2.1.1.43	
1o4p	Homo sapiens 	2.7.10.2	
1o4o	Homo sapiens 	2.7.10.2	
1o4n	Homo sapiens 	2.7.10.2	
4e93	Homo sapiens 	2.7.10.2	
2p3g	Homo sapiens 	2.7.11.1	
1o4m	Homo sapiens 	2.7.10.2	
1o4l	Homo sapiens 	2.7.10.2	
1o4k	Homo sapiens 	2.7.10.2	
2c9y	Homo sapiens 	2.7.4.3	
3bx5	Homo sapiens 	2.7.11.24	
1o4j	Homo sapiens 	2.7.10.2	
1o4i	Homo sapiens 	2.7.10.2	
1o4h	Homo sapiens 	2.7.10.2	
1o4g	Homo sapiens 	2.7.10.2	
1o4f	Homo sapiens 	2.7.10.2	
3ooy	Homo sapiens 	2.2.1.1	
1o4e	Homo sapiens 	2.7.10.2	
1o4d	Homo sapiens 	2.7.10.2	
1o4c	Homo sapiens 	2.7.10.2	
3ie3	Homo sapiens 	2.5.1.18	
1o4b	Homo sapiens 	2.7.10.2	
3q36	Homo sapiens 	2.7.7	
1o4a	Homo sapiens 	2.7.10.2	
1zkk	Homo sapiens 	2.1.1.43	
3bvj	Homo sapiens 	2.4.2.10	
3q32	Homo sapiens 	2.7.10.2	
2npu	Homo sapiens 	2.7.11.1	
2npt	Homo sapiens 	2.7.11.25	
2npt	Homo sapiens 	2.7.12.2	
3q30	Homo sapiens 	2.5.1.21	
3oom	Homo sapiens 	2.7.11.30	
2c9h	Homo sapiens 	2.3.1.41	
2npq	Homo sapiens 	2.7.11.24	
2hdk	Homo sapiens 	2.6.1.42	
3q1i	Homo sapiens 	2.7.11.21	
3ooi	Homo sapiens 	2.1.1.43	
3oog	Homo sapiens 	2.7.11.11	
3d7z	Homo sapiens 	2.7.11.24	
2p2i	Homo sapiens 	2.7.10.1	
2p2h	Homo sapiens 	2.7.10.1	
4e6q	Homo sapiens 	2.7.10.2	
1zl8	Homo sapiens 	2.7.11.1	
2hda	Homo sapiens 	2.7.10.2	
3d7u	Homo sapiens 	2.7.10.2	
3d7t	Homo sapiens 	2.7.10.2	
3d94	Homo sapiens 	2.7.10.1	
3id8	Homo sapiens 	2.7.1.2	
1zjp	Homo sapiens 	2.4.1.37	
1zjp	Homo sapiens 	2.4.1.40	
1zjo	Homo sapiens 	2.4.1.37	
1zjo	Homo sapiens 	2.4.1.40	
1zjn	Homo sapiens 	2.7.7.7	
1zjm	Homo sapiens 	2.7.7.7	
2ax4	Homo sapiens 	2.7.1.25	
2ax4	Homo sapiens 	2.7.7.4	
1mqb	Homo sapiens 	2.7.10.1	
4e6d	Homo sapiens 	2.7.10.2	
4e6c	Homo sapiens 	2.7.11.24	
3op5	Homo sapiens 	2.7.11.1	
2hcr	Homo sapiens 	2.7.6.1	
4e6a	Homo sapiens 	2.7.11.24	
1zjh	Homo sapiens 	2.7.1.40	
3d7c	Homo sapiens 	2.3.1.48	
2p33	Homo sapiens 	2.7.11.24	
3uzp	Homo sapiens 	2.7.11.1	
3uzp	Homo sapiens 	2.7.11.26	
1o49	Homo sapiens 	2.7.10.2	
1o48	Homo sapiens 	2.7.10.2	
2hck	Homo sapiens 	2.7.10.2	
3ibe	Homo sapiens 	2.7.1.153	
3ibe	Homo sapiens 	2.7.11.1	
1o47	Homo sapiens 	2.7.10.2	
1o46	Homo sapiens 	2.7.10.2	
4e5w	Homo sapiens 	2.7.10.2	
1o45	Homo sapiens 	2.7.10.2	
1o44	Homo sapiens 	2.7.10.2	
1o43	Homo sapiens 	2.7.10.2	
1o42	Homo sapiens 	2.7.10.2	
1ziz	Homo sapiens 	2.4.1.37	
1ziz	Homo sapiens 	2.4.1.40	
1o41	Homo sapiens 	2.7.10.2	
2p1f	Homo sapiens 	2.4.2.10	
3d6t	Homo sapiens BL21GOLDDE3	2.7.11.1	
3d83	Homo sapiens 	2.7.11.24	
3bv3	Homo sapiens 	2.7.11.24	
3bv2	Homo sapiens 	2.7.11.24	
2noa	Homo sapiens 	2.7.1.74	
2c95	Homo sapiens 	2.7.4.3	
3q19	Homo sapiens 	2.5.1.18	
3omv	Homo sapiens 	2.7.11.1	
3q18	Homo sapiens 	2.5.1.18	
4e5b	Homo sapiens 	2.7.11.24	
4e5a	Homo sapiens 	2.7.11.24	
2p0w	Homo sapiens 	2.3.1.48	
2np8	Homo sapiens 	2.7.11.1	
3uyt	Homo sapiens 	2.7.11.1	
3uyt	Homo sapiens 	2.7.11.26	
3uys	Homo sapiens 	2.7.11.1	
3uys	Homo sapiens 	2.7.11.26	
1mox	Homo sapiens 	2.7.10.1	
2auh	Homo sapiens 	2.7.10.1	
3uyo	Homo sapiens 	2.7.10.2	
4e4x	Homo sapiens 	2.7.11.1	
4e67	Homo sapiens 	2.7.11.21	
1mq4	Homo sapiens 	2.7.11.1	
1mq3	Homo sapiens 	2.7.7.7	
1mq2	Homo sapiens 	2.7.7.7	
2p0e	Homo sapiens 	2.7.1.173	
2p0e	Homo sapiens 	2.7.1.22	
3bu6	Homo sapiens 	2.7.10.1	
4e4n	Homo sapiens 	2.7.10.2	
3bu5	Homo sapiens 	2.7.10.1	
